country,lat,lon,geometry,index_right,name,id
CHE,46.950698,7.3927387,POINT (7.3927387 46.950698),1,Bern/Berne,2
CHE,46.950698,7.3927387,POINT (7.3927387 46.950698),1,Bern/Berne,2
CHE,47.139088,7.2473675,POINT (7.2473675 47.139088),1,Bern/Berne,2
CHE,46.932974,7.386187,POINT (7.386187 46.932974),1,Bern/Berne,2
CHE,47.139088,7.2473675,POINT (7.2473675 47.139088),1,Bern/Berne,2
CHE,46.932974,7.386187,POINT (7.386187 46.932974),1,Bern/Berne,2
CHE,46.932974,7.386187,POINT (7.386187 46.932974),1,Bern/Berne,2
CHE,46.932974,7.386187,POINT (7.386187 46.932974),1,Bern/Berne,2
CHE,46.932974,7.386187,POINT (7.386187 46.932974),1,Bern/Berne,2
CHE,46.740399,7.6222611,POINT (7.6222611 46.740399),1,Bern/Berne,2
CHE,46.740399,7.6222611,POINT (7.6222611 46.740399),1,Bern/Berne,2
CHE,46.997371,7.458359,POINT (7.458359 46.997371),1,Bern/Berne,2
CHE,46.997371,7.458359,POINT (7.458359 46.997371),1,Bern/Berne,2
CHE,46.727515,7.627741,POINT (7.627741 46.727515),1,Bern/Berne,2
CHE,46.963746,7.3841,POINT (7.3841 46.963746),1,Bern/Berne,2
CHE,46.894163,7.2991762,POINT (7.2991762 46.894163),1,Bern/Berne,2
CHE,46.894163,7.2991762,POINT (7.2991762 46.894163),1,Bern/Berne,2
CHE,46.797782,7.6836351,POINT (7.6836351 46.797782),1,Bern/Berne,2
CHE,46.797782,7.6836351,POINT (7.6836351 46.797782),1,Bern/Berne,2
CHE,47.06825773,7.60219997,POINT (7.60219997 47.06825773),1,Bern/Berne,2
CHE,47.21320634,7.7892568,POINT (7.7892568 47.21320634),1,Bern/Berne,2
CHE,47.21320634,7.7892568,POINT (7.7892568 47.21320634),1,Bern/Berne,2
CHE,47.21320634,7.7892568,POINT (7.7892568 47.21320634),1,Bern/Berne,2
CHE,47.2024069,7.7825874,POINT (7.7825874 47.2024069),1,Bern/Berne,2
CHE,46.980096,7.7397308,POINT (7.7397308 46.980096),1,Bern/Berne,2
CHE,46.980096,7.7397308,POINT (7.7397308 46.980096),1,Bern/Berne,2
CHE,46.980096,7.7397308,POINT (7.7397308 46.980096),1,Bern/Berne,2
CHE,47.2024069,7.7825874,POINT (7.7825874 47.2024069),1,Bern/Berne,2
CHE,46.886627,7.3890768,POINT (7.3890768 46.886627),1,Bern/Berne,2
CHE,46.907306,7.2356494,POINT (7.2356494 46.907306),1,Bern/Berne,2
CHE,46.886627,7.3890768,POINT (7.3890768 46.886627),1,Bern/Berne,2
CHE,46.907306,7.2356494,POINT (7.2356494 46.907306),1,Bern/Berne,2
CHE,47.19433187,7.69661594,POINT (7.69661594 47.19433187),1,Bern/Berne,2
CHE,47.2025,7.7829,POINT (7.7829 47.2025),1,Bern/Berne,2
CHE,47.187667,7.8485458,POINT (7.8485458 47.187667),1,Bern/Berne,2
CHE,47.187667,7.8485458,POINT (7.8485458 47.187667),1,Bern/Berne,2
CHE,47.2025,7.7829,POINT (7.7829 47.2025),1,Bern/Berne,2
CHE,46.466945,7.433182,POINT (7.433182 46.466945),1,Bern/Berne,2
CHE,47.160497,7.5264891,POINT (7.5264891 47.160497),1,Bern/Berne,2
CHE,47.160497,7.5264891,POINT (7.5264891 47.160497),1,Bern/Berne,2
CHE,47.160497,7.5264891,POINT (7.5264891 47.160497),1,Bern/Berne,2
CHE,46.922854,7.4159166,POINT (7.4159166 46.922854),1,Bern/Berne,2
CHE,46.922854,7.4159166,POINT (7.4159166 46.922854),1,Bern/Berne,2
CHE,46.955253,7.4842691,POINT (7.4842691 46.955253),1,Bern/Berne,2
CHE,46.955253,7.4842691,POINT (7.4842691 46.955253),1,Bern/Berne,2
CHE,46.780582,7.6093617,POINT (7.6093617 46.780582),1,Bern/Berne,2
CHE,46.780582,7.6093617,POINT (7.6093617 46.780582),1,Bern/Berne,2
CHE,46.788417,7.6057003,POINT (7.6057003 46.788417),1,Bern/Berne,2
CHE,46.788417,7.6057003,POINT (7.6057003 46.788417),1,Bern/Berne,2
CHE,46.929424,7.561634,POINT (7.561634 46.929424),1,Bern/Berne,2
CHE,46.929424,7.561634,POINT (7.561634 46.929424),1,Bern/Berne,2
CHE,46.929424,7.561634,POINT (7.561634 46.929424),1,Bern/Berne,2
CHE,46.929424,7.561634,POINT (7.561634 46.929424),1,Bern/Berne,2
CHE,46.98859,7.462778,POINT (7.462778 46.98859),1,Bern/Berne,2
CHE,46.98859,7.462778,POINT (7.462778 46.98859),1,Bern/Berne,2
CHE,46.95130272,7.39492291,POINT (7.39492291 46.95130272),1,Bern/Berne,2
CHE,46.95130272,7.39492291,POINT (7.39492291 46.95130272),1,Bern/Berne,2
CHE,46.964685,7.470182,POINT (7.470182 46.964685),1,Bern/Berne,2
CHE,46.964685,7.470182,POINT (7.470182 46.964685),1,Bern/Berne,2
CHE,47.22353903,7.09911402,POINT (7.09911402 47.22353903),1,Bern/Berne,2
CHE,47.22353903,7.09911402,POINT (7.09911402 47.22353903),1,Bern/Berne,2
CHE,46.746864,7.596014,POINT (7.596014 46.746864),1,Bern/Berne,2
CHE,46.746864,7.596014,POINT (7.596014 46.746864),1,Bern/Berne,2
CHE,46.746864,7.596014,POINT (7.596014 46.746864),1,Bern/Berne,2
CHE,46.746864,7.596014,POINT (7.596014 46.746864),1,Bern/Berne,2
CHE,46.44209,7.45674001,POINT (7.45674001 46.44209),1,Bern/Berne,2
CHE,46.44209,7.45674001,POINT (7.45674001 46.44209),1,Bern/Berne,2
CHE,47.0785322,7.3042671,POINT (7.3042671 47.0785322),1,Bern/Berne,2
CHE,47.0785322,7.3042671,POINT (7.3042671 47.0785322),1,Bern/Berne,2
CHE,47.0785322,7.3042671,POINT (7.3042671 47.0785322),1,Bern/Berne,2
CHE,47.0785322,7.3042671,POINT (7.3042671 47.0785322),1,Bern/Berne,2
CHE,46.97099916,7.35693352,POINT (7.35693352 46.97099916),1,Bern/Berne,2
CHE,47.217009,7.75324,POINT (7.75324 47.217009),1,Bern/Berne,2
CHE,47.04363,7.50302,POINT (7.50302 47.04363),1,Bern/Berne,2
CHE,47.04363,7.50302,POINT (7.50302 47.04363),1,Bern/Berne,2
CHE,46.902184,7.3558745,POINT (7.3558745 46.902184),1,Bern/Berne,2
CHE,46.773011,7.630969,POINT (7.630969 46.773011),1,Bern/Berne,2
CHE,46.902184,7.3558745,POINT (7.3558745 46.902184),1,Bern/Berne,2
CHE,47.00549089,7.68007756,POINT (7.68007756 47.00549089),1,Bern/Berne,2
CHE,46.875382,7.557417,POINT (7.557417 46.875382),1,Bern/Berne,2
CHE,46.915843,7.563368,POINT (7.563368 46.915843),1,Bern/Berne,2
CHE,46.915843,7.563368,POINT (7.563368 46.915843),1,Bern/Berne,2
CHE,47.005479,7.68011176,POINT (7.68011176 47.005479),1,Bern/Berne,2
CHE,46.875382,7.557417,POINT (7.557417 46.875382),1,Bern/Berne,2
CHE,47.194414,7.6965367,POINT (7.6965367 47.194414),1,Bern/Berne,2
CHE,46.915843,7.563368,POINT (7.563368 46.915843),1,Bern/Berne,2
CHE,47.217009,7.75324,POINT (7.75324 47.217009),1,Bern/Berne,2
CHE,47.04363,7.50302,POINT (7.50302 47.04363),1,Bern/Berne,2
CHE,46.773011,7.630969,POINT (7.630969 46.773011),1,Bern/Berne,2
CHE,46.952297,7.416661,POINT (7.416661 46.952297),1,Bern/Berne,2
CHE,46.952297,7.416661,POINT (7.416661 46.952297),1,Bern/Berne,2
CHE,46.952297,7.416661,POINT (7.416661 46.952297),1,Bern/Berne,2
CHE,47.218256,7.756636,POINT (7.756636 47.218256),1,Bern/Berne,2
CHE,46.952297,7.416661,POINT (7.416661 46.952297),1,Bern/Berne,2
CHE,47.218256,7.756636,POINT (7.756636 47.218256),1,Bern/Berne,2
CHE,46.952297,7.416661,POINT (7.416661 46.952297),1,Bern/Berne,2
CHE,47.109987,7.8315489,POINT (7.8315489 47.109987),1,Bern/Berne,2
CHE,47.109987,7.8315489,POINT (7.8315489 47.109987),1,Bern/Berne,2
CHE,46.952297,7.416661,POINT (7.416661 46.952297),1,Bern/Berne,2
CHE,47.142765,7.285524,POINT (7.285524 47.142765),1,Bern/Berne,2
CHE,47.142765,7.285524,POINT (7.285524 47.142765),1,Bern/Berne,2
CHE,46.59059441,7.65825015,POINT (7.65825015 46.59059441),1,Bern/Berne,2
CHE,46.59059441,7.65825015,POINT (7.65825015 46.59059441),1,Bern/Berne,2
CHE,46.59059441,7.65825015,POINT (7.65825015 46.59059441),1,Bern/Berne,2
CHE,47.05053548,7.28420455,POINT (7.28420455 47.05053548),1,Bern/Berne,2
CHE,47.05053548,7.28420455,POINT (7.28420455 47.05053548),1,Bern/Berne,2
CHE,47.0505784,7.28420455,POINT (7.28420455 47.0505784),1,Bern/Berne,2
CHE,47.05053548,7.28420455,POINT (7.28420455 47.05053548),1,Bern/Berne,2
CHE,47.05053548,7.28420455,POINT (7.28420455 47.05053548),1,Bern/Berne,2
CHE,47.0505784,7.28420455,POINT (7.28420455 47.0505784),1,Bern/Berne,2
CHE,47.0505784,7.28420455,POINT (7.28420455 47.0505784),1,Bern/Berne,2
CHE,47.0505784,7.28420455,POINT (7.28420455 47.0505784),1,Bern/Berne,2
CHE,47.077645,7.5737433,POINT (7.5737433 47.077645),1,Bern/Berne,2
CHE,46.62220703,8.01663129,POINT (8.01663129 46.62220703),1,Bern/Berne,2
CHE,46.62220703,8.01663129,POINT (8.01663129 46.62220703),1,Bern/Berne,2
CHE,47.07266662,7.59058466,POINT (7.59058466 47.07266662),1,Bern/Berne,2
CHE,47.073286,7.589852,POINT (7.589852 47.073286),1,Bern/Berne,2
CHE,47.073286,7.589852,POINT (7.589852 47.073286),1,Bern/Berne,2
CHE,47.07266662,7.59058466,POINT (7.59058466 47.07266662),1,Bern/Berne,2
CHE,46.9564807,7.48389511,POINT (7.48389511 46.9564807),1,Bern/Berne,2
CHE,47.073286,7.589852,POINT (7.589852 47.073286),1,Bern/Berne,2
CHE,47.07266662,7.59058466,POINT (7.59058466 47.07266662),1,Bern/Berne,2
CHE,47.073286,7.589852,POINT (7.589852 47.073286),1,Bern/Berne,2
CHE,47.073286,7.589852,POINT (7.589852 47.073286),1,Bern/Berne,2
CHE,47.07266662,7.59058466,POINT (7.59058466 47.07266662),1,Bern/Berne,2
CHE,47.073286,7.589852,POINT (7.589852 47.073286),1,Bern/Berne,2
CHE,47.073286,7.589852,POINT (7.589852 47.073286),1,Bern/Berne,2
CHE,47.073286,7.589852,POINT (7.589852 47.073286),1,Bern/Berne,2
CHE,46.930266,7.427907,POINT (7.427907 46.930266),1,Bern/Berne,2
CHE,46.930266,7.427907,POINT (7.427907 46.930266),1,Bern/Berne,2
CHE,46.75935396,7.62350934,POINT (7.62350934 46.75935396),1,Bern/Berne,2
CHE,46.75935396,7.62350934,POINT (7.62350934 46.75935396),1,Bern/Berne,2
CHE,46.75935396,7.62350934,POINT (7.62350934 46.75935396),1,Bern/Berne,2
CHE,46.988551,7.383241,POINT (7.383241 46.988551),1,Bern/Berne,2
CHE,46.988551,7.383241,POINT (7.383241 46.988551),1,Bern/Berne,2
CHE,46.814852,7.512996,POINT (7.512996 46.814852),1,Bern/Berne,2
CHE,46.96789,7.498113,POINT (7.498113 46.96789),1,Bern/Berne,2
CHE,46.96789,7.498113,POINT (7.498113 46.96789),1,Bern/Berne,2
CHE,47.02149548,7.03458166,POINT (7.03458166 47.02149548),1,Bern/Berne,2
CHE,47.045288,7.275137,POINT (7.275137 47.045288),1,Bern/Berne,2
CHE,47.045288,7.275137,POINT (7.275137 47.045288),1,Bern/Berne,2
CHE,46.673311,7.680887,POINT (7.680887 46.673311),1,Bern/Berne,2
CHE,47.070149,7.566432,POINT (7.566432 47.070149),1,Bern/Berne,2
CHE,47.070149,7.566432,POINT (7.566432 47.070149),1,Bern/Berne,2
CHE,47.070149,7.566432,POINT (7.566432 47.070149),1,Bern/Berne,2
CHE,46.673311,7.680887,POINT (7.680887 46.673311),1,Bern/Berne,2
CHE,47.120046,7.264963,POINT (7.264963 47.120046),1,Bern/Berne,2
CHE,47.070149,7.566432,POINT (7.566432 47.070149),1,Bern/Berne,2
CHE,47.070149,7.566432,POINT (7.566432 47.070149),1,Bern/Berne,2
CHE,47.120046,7.264963,POINT (7.264963 47.120046),1,Bern/Berne,2
CHE,47.120046,7.264963,POINT (7.264963 47.120046),1,Bern/Berne,2
CHE,46.96839,7.37985,POINT (7.37985 46.96839),1,Bern/Berne,2
CHE,46.63842802,7.69260518,POINT (7.69260518 46.63842802),1,Bern/Berne,2
CHE,47.120046,7.264963,POINT (7.264963 47.120046),1,Bern/Berne,2
CHE,47.120046,7.264963,POINT (7.264963 47.120046),1,Bern/Berne,2
CHE,46.96839,7.37985,POINT (7.37985 46.96839),1,Bern/Berne,2
CHE,46.76129,7.629777,POINT (7.629777 46.76129),1,Bern/Berne,2
CHE,46.76129,7.629777,POINT (7.629777 46.76129),1,Bern/Berne,2
CHE,46.88050117,7.61476774,POINT (7.61476774 46.88050117),1,Bern/Berne,2
CHE,46.88050117,7.61476774,POINT (7.61476774 46.88050117),1,Bern/Berne,2
CHE,46.957993,7.525692,POINT (7.525692 46.957993),1,Bern/Berne,2
CHE,46.959658,7.518377,POINT (7.518377 46.959658),1,Bern/Berne,2
CHE,46.957993,7.525692,POINT (7.525692 46.957993),1,Bern/Berne,2
CHE,46.95892935,7.52139532,POINT (7.52139532 46.95892935),1,Bern/Berne,2
CHE,46.959658,7.518377,POINT (7.518377 46.959658),1,Bern/Berne,2
CHE,46.95892935,7.52139532,POINT (7.52139532 46.95892935),1,Bern/Berne,2
CHE,46.930266,7.427907,POINT (7.427907 46.930266),1,Bern/Berne,2
CHE,46.930266,7.427907,POINT (7.427907 46.930266),1,Bern/Berne,2
CHE,46.930266,7.427907,POINT (7.427907 46.930266),1,Bern/Berne,2
CHE,47.108244,7.529102,POINT (7.529102 47.108244),1,Bern/Berne,2
CHE,46.595064,7.651812,POINT (7.651812 46.595064),1,Bern/Berne,2
CHE,46.49161612,7.55791769,POINT (7.55791769 46.49161612),1,Bern/Berne,2
CHE,46.595064,7.651812,POINT (7.651812 46.595064),1,Bern/Berne,2
CHE,46.49161612,7.55791769,POINT (7.55791769 46.49161612),1,Bern/Berne,2
CHE,47.108244,7.529102,POINT (7.529102 47.108244),1,Bern/Berne,2
CHE,46.49161612,7.55791769,POINT (7.55791769 46.49161612),1,Bern/Berne,2
CHE,47.05057328,7.28413022,POINT (7.28413022 47.05057328),1,Bern/Berne,2
CHE,47.05057328,7.28413022,POINT (7.28413022 47.05057328),1,Bern/Berne,2
CHE,46.931,7.4863,POINT (7.4863 46.931),1,Bern/Berne,2
CHE,46.931,7.4863,POINT (7.4863 46.931),1,Bern/Berne,2
CHE,46.952704,7.456942,POINT (7.456942 46.952704),1,Bern/Berne,2
CHE,46.952704,7.456942,POINT (7.456942 46.952704),1,Bern/Berne,2
CHE,46.50521417,7.28980104,POINT (7.28980104 46.50521417),1,Bern/Berne,2
CHE,46.50521417,7.28980104,POINT (7.28980104 46.50521417),1,Bern/Berne,2
CHE,46.926102,7.416834,POINT (7.416834 46.926102),1,Bern/Berne,2
CHE,46.730697,7.668504,POINT (7.668504 46.730697),1,Bern/Berne,2
CHE,46.730697,7.668504,POINT (7.668504 46.730697),1,Bern/Berne,2
CHE,46.926102,7.416834,POINT (7.416834 46.926102),1,Bern/Berne,2
CHE,46.926102,7.416834,POINT (7.416834 46.926102),1,Bern/Berne,2
CHE,46.926102,7.416834,POINT (7.416834 46.926102),1,Bern/Berne,2
CHE,47.05052787,7.28412879,POINT (7.28412879 47.05052787),1,Bern/Berne,2
CHE,47.05052787,7.28412879,POINT (7.28412879 47.05052787),1,Bern/Berne,2
CHE,46.94086,7.77839,POINT (7.77839 46.94086),1,Bern/Berne,2
CHE,47.21293,7.7909,POINT (7.7909 47.21293),1,Bern/Berne,2
CHE,46.94086,7.77839,POINT (7.77839 46.94086),1,Bern/Berne,2
CHE,47.21293,7.7909,POINT (7.7909 47.21293),1,Bern/Berne,2
CHE,47.18611,7.70383,POINT (7.70383 47.18611),1,Bern/Berne,2
CHE,47.18611,7.70383,POINT (7.70383 47.18611),1,Bern/Berne,2
CHE,46.56198235,8.33875609,POINT (8.33875609 46.56198235),1,Bern/Berne,2
CHE,46.948736,7.437957,POINT (7.437957 46.948736),1,Bern/Berne,2
CHE,46.948736,7.437957,POINT (7.437957 46.948736),1,Bern/Berne,2
CHE,46.948736,7.437957,POINT (7.437957 46.948736),1,Bern/Berne,2
CHE,46.948736,7.437957,POINT (7.437957 46.948736),1,Bern/Berne,2
CHE,47.13851737,7.30336458,POINT (7.30336458 47.13851737),1,Bern/Berne,2
CHE,47.13851737,7.30336458,POINT (7.30336458 47.13851737),1,Bern/Berne,2
CHE,46.757185,8.036666,POINT (8.036666 46.757185),1,Bern/Berne,2
CHE,46.772887,7.616464,POINT (7.616464 46.772887),1,Bern/Berne,2
CHE,46.9429753,7.36248345,POINT (7.36248345 46.9429753),1,Bern/Berne,2
CHE,46.9429753,7.36248345,POINT (7.36248345 46.9429753),1,Bern/Berne,2
CHE,46.772887,7.616464,POINT (7.616464 46.772887),1,Bern/Berne,2
CHE,47.012731,7.470005,POINT (7.470005 47.012731),1,Bern/Berne,2
CHE,47.012731,7.470005,POINT (7.470005 47.012731),1,Bern/Berne,2
CHE,46.963484,7.4818504,POINT (7.4818504 46.963484),1,Bern/Berne,2
CHE,46.963484,7.4818504,POINT (7.4818504 46.963484),1,Bern/Berne,2
CHE,46.963484,7.4818504,POINT (7.4818504 46.963484),1,Bern/Berne,2
CHE,46.963484,7.4818504,POINT (7.4818504 46.963484),1,Bern/Berne,2
CHE,46.963484,7.4818504,POINT (7.4818504 46.963484),1,Bern/Berne,2
CHE,46.56245401,7.37583926,POINT (7.37583926 46.56245401),1,Bern/Berne,2
CHE,46.56245401,7.37583926,POINT (7.37583926 46.56245401),1,Bern/Berne,2
CHE,46.56245401,7.37583926,POINT (7.37583926 46.56245401),1,Bern/Berne,2
CHE,46.56245401,7.37583926,POINT (7.37583926 46.56245401),1,Bern/Berne,2
CHE,47.069932,7.292648,POINT (7.292648 47.069932),1,Bern/Berne,2
CHE,47.069932,7.292648,POINT (7.292648 47.069932),1,Bern/Berne,2
CHE,46.56133391,7.37530659,POINT (7.37530659 46.56133391),1,Bern/Berne,2
CHE,46.56133391,7.37530659,POINT (7.37530659 46.56133391),1,Bern/Berne,2
CHE,46.990016,7.475402,POINT (7.475402 46.990016),1,Bern/Berne,2
CHE,46.990016,7.475402,POINT (7.475402 46.990016),1,Bern/Berne,2
CHE,46.990016,7.475402,POINT (7.475402 46.990016),1,Bern/Berne,2
CHE,47.12703,7.046083,POINT (7.046083 47.12703),1,Bern/Berne,2
CHE,46.687544,7.678864,POINT (7.678864 46.687544),1,Bern/Berne,2
CHE,46.687544,7.678864,POINT (7.678864 46.687544),1,Bern/Berne,2
CHE,46.687544,7.678864,POINT (7.678864 46.687544),1,Bern/Berne,2
CHE,47.060593,7.619777,POINT (7.619777 47.060593),1,Bern/Berne,2
CHE,47.060593,7.619777,POINT (7.619777 47.060593),1,Bern/Berne,2
CHE,46.68863,7.896974,POINT (7.896974 46.68863),1,Bern/Berne,2
CHE,46.718762,7.632343,POINT (7.632343 46.718762),1,Bern/Berne,2
CHE,46.718762,7.632343,POINT (7.632343 46.718762),1,Bern/Berne,2
CHE,46.957744,7.494638,POINT (7.494638 46.957744),1,Bern/Berne,2
CHE,46.839749,7.498826,POINT (7.498826 46.839749),1,Bern/Berne,2
CHE,47.16885,7.3513,POINT (7.3513 47.16885),1,Bern/Berne,2
CHE,46.957744,7.494638,POINT (7.494638 46.957744),1,Bern/Berne,2
CHE,47.16885,7.3513,POINT (7.3513 47.16885),1,Bern/Berne,2
CHE,47.16885,7.3513,POINT (7.3513 47.16885),1,Bern/Berne,2
CHE,46.932397,7.502818,POINT (7.502818 46.932397),1,Bern/Berne,2
CHE,46.932397,7.502818,POINT (7.502818 46.932397),1,Bern/Berne,2
CHE,46.94677,7.42442,POINT (7.42442 46.94677),1,Bern/Berne,2
CHE,46.94677,7.42442,POINT (7.42442 46.94677),1,Bern/Berne,2
CHE,46.94677,7.42442,POINT (7.42442 46.94677),1,Bern/Berne,2
CHE,46.94677,7.42442,POINT (7.42442 46.94677),1,Bern/Berne,2
CHE,46.954911,7.476449,POINT (7.476449 46.954911),1,Bern/Berne,2
CHE,46.954911,7.476449,POINT (7.476449 46.954911),1,Bern/Berne,2
CHE,46.94677,7.42442,POINT (7.42442 46.94677),1,Bern/Berne,2
CHE,46.94677,7.42442,POINT (7.42442 46.94677),1,Bern/Berne,2
CHE,46.954911,7.476449,POINT (7.476449 46.954911),1,Bern/Berne,2
CHE,46.457339,7.441547,POINT (7.441547 46.457339),1,Bern/Berne,2
CHE,47.196591,7.178103,POINT (7.178103 47.196591),1,Bern/Berne,2
CHE,47.196591,7.178103,POINT (7.178103 47.196591),1,Bern/Berne,2
CHE,47.128879,7.238179,POINT (7.238179 47.128879),1,Bern/Berne,2
CHE,46.457339,7.441547,POINT (7.441547 46.457339),1,Bern/Berne,2
CHE,47.128879,7.238179,POINT (7.238179 47.128879),1,Bern/Berne,2
CHE,46.95881,7.45801,POINT (7.45801 46.95881),1,Bern/Berne,2
CHE,46.95881,7.45801,POINT (7.45801 46.95881),1,Bern/Berne,2
CHE,46.920211,7.849946,POINT (7.849946 46.920211),1,Bern/Berne,2
CHE,46.965814,7.475599,POINT (7.475599 46.965814),1,Bern/Berne,2
CHE,46.920211,7.849946,POINT (7.849946 46.920211),1,Bern/Berne,2
CHE,46.965814,7.475599,POINT (7.475599 46.965814),1,Bern/Berne,2
CHE,46.965814,7.475599,POINT (7.475599 46.965814),1,Bern/Berne,2
CHE,46.970633,7.495847,POINT (7.495847 46.970633),1,Bern/Berne,2
CHE,47.175944,7.063278,POINT (7.063278 47.175944),1,Bern/Berne,2
CHE,47.175944,7.063278,POINT (7.063278 47.175944),1,Bern/Berne,2
CHE,46.970633,7.495847,POINT (7.495847 46.970633),1,Bern/Berne,2
CHE,47.175944,7.063278,POINT (7.063278 47.175944),1,Bern/Berne,2
CHE,47.175944,7.063278,POINT (7.063278 47.175944),1,Bern/Berne,2
CHE,46.963458,7.466318,POINT (7.466318 46.963458),1,Bern/Berne,2
CHE,46.963458,7.466318,POINT (7.466318 46.963458),1,Bern/Berne,2
CHE,46.963458,7.466318,POINT (7.466318 46.963458),1,Bern/Berne,2
CHE,47.021257,7.447762,POINT (7.447762 47.021257),1,Bern/Berne,2
CHE,46.963458,7.466318,POINT (7.466318 46.963458),1,Bern/Berne,2
CHE,46.963458,7.466318,POINT (7.466318 46.963458),1,Bern/Berne,2
CHE,47.021257,7.447762,POINT (7.447762 47.021257),1,Bern/Berne,2
CHE,46.963458,7.466318,POINT (7.466318 46.963458),1,Bern/Berne,2
CHE,46.686221,7.680419,POINT (7.680419 46.686221),1,Bern/Berne,2
CHE,46.963458,7.466318,POINT (7.466318 46.963458),1,Bern/Berne,2
CHE,46.686221,7.680419,POINT (7.680419 46.686221),1,Bern/Berne,2
CHE,47.128915,7.239056,POINT (7.239056 47.128915),1,Bern/Berne,2
CHE,47.13978,7.37024,POINT (7.37024 47.13978),1,Bern/Berne,2
CHE,47.128915,7.239056,POINT (7.239056 47.128915),1,Bern/Berne,2
CHE,47.13978,7.37024,POINT (7.37024 47.13978),1,Bern/Berne,2
CHE,47.150121,7.262347,POINT (7.262347 47.150121),1,Bern/Berne,2
CHE,46.901089,7.245126,POINT (7.245126 46.901089),1,Bern/Berne,2
CHE,46.943088,7.406575,POINT (7.406575 46.943088),1,Bern/Berne,2
CHE,46.943088,7.406575,POINT (7.406575 46.943088),1,Bern/Berne,2
CHE,46.974714,7.452413,POINT (7.452413 46.974714),1,Bern/Berne,2
CHE,46.974714,7.452413,POINT (7.452413 46.974714),1,Bern/Berne,2
CHE,47.21642,7.788807,POINT (7.788807 47.21642),1,Bern/Berne,2
CHE,46.930868,7.810377,POINT (7.810377 46.930868),1,Bern/Berne,2
CHE,46.930868,7.810377,POINT (7.810377 46.930868),1,Bern/Berne,2
CHE,47.21642,7.788807,POINT (7.788807 47.21642),1,Bern/Berne,2
CHE,46.930868,7.810377,POINT (7.810377 46.930868),1,Bern/Berne,2
CHE,47.143061,7.362301,POINT (7.362301 47.143061),1,Bern/Berne,2
CHE,47.143061,7.362301,POINT (7.362301 47.143061),1,Bern/Berne,2
CHE,47.16885,7.3513,POINT (7.3513 47.16885),1,Bern/Berne,2
CHE,47.16885,7.3513,POINT (7.3513 47.16885),1,Bern/Berne,2
CHE,47.16885,7.3513,POINT (7.3513 47.16885),1,Bern/Berne,2
CHE,46.47646,7.284075,POINT (7.284075 46.47646),1,Bern/Berne,2
CHE,46.950013,7.439031,POINT (7.439031 46.950013),1,Bern/Berne,2
CHE,46.45461,7.4441,POINT (7.4441 46.45461),1,Bern/Berne,2
CHE,46.689225,7.865561,POINT (7.865561 46.689225),1,Bern/Berne,2
CHE,46.950613,7.473621,POINT (7.473621 46.950613),1,Bern/Berne,2
CHE,46.77639,7.61444,POINT (7.61444 46.77639),1,Bern/Berne,2
CHE,46.689225,7.865561,POINT (7.865561 46.689225),1,Bern/Berne,2
CHE,46.950613,7.473621,POINT (7.473621 46.950613),1,Bern/Berne,2
CHE,46.48948,7.263405,POINT (7.263405 46.48948),1,Bern/Berne,2
CHE,46.48948,7.263405,POINT (7.263405 46.48948),1,Bern/Berne,2
CHE,46.950013,7.439031,POINT (7.439031 46.950013),1,Bern/Berne,2
CHE,46.47646,7.284075,POINT (7.284075 46.47646),1,Bern/Berne,2
CHE,46.950013,7.439031,POINT (7.439031 46.950013),1,Bern/Berne,2
CHE,46.946526,7.447818,POINT (7.447818 46.946526),1,Bern/Berne,2
CHE,46.77639,7.61444,POINT (7.61444 46.77639),1,Bern/Berne,2
CHE,46.946032,7.434289,POINT (7.434289 46.946032),1,Bern/Berne,2
CHE,46.950013,7.439031,POINT (7.439031 46.950013),1,Bern/Berne,2
CHE,46.944981,7.438189,POINT (7.438189 46.944981),1,Bern/Berne,2
CHE,46.946526,7.447818,POINT (7.447818 46.946526),1,Bern/Berne,2
CHE,46.944981,7.438189,POINT (7.438189 46.944981),1,Bern/Berne,2
CHE,46.945906,7.40546,POINT (7.40546 46.945906),1,Bern/Berne,2
CHE,46.963238,7.4321,POINT (7.4321 46.963238),1,Bern/Berne,2
CHE,46.963238,7.4321,POINT (7.4321 46.963238),1,Bern/Berne,2
CHE,47.156015,7.282329,POINT (7.282329 47.156015),1,Bern/Berne,2
CHE,46.93828,7.48488,POINT (7.48488 46.93828),1,Bern/Berne,2
CHE,46.9478,7.42786,POINT (7.42786 46.9478),1,Bern/Berne,2
CHE,46.9478,7.42786,POINT (7.42786 46.9478),1,Bern/Berne,2
CHE,46.93828,7.48488,POINT (7.48488 46.93828),1,Bern/Berne,2
CHE,46.622783,8.035302,POINT (8.035302 46.622783),1,Bern/Berne,2
CHE,46.93854,7.48074,POINT (7.48074 46.93854),1,Bern/Berne,2
CHE,46.957043,7.467978,POINT (7.467978 46.957043),1,Bern/Berne,2
CHE,46.93854,7.48074,POINT (7.48074 46.93854),1,Bern/Berne,2
CHE,46.93854,7.48074,POINT (7.48074 46.93854),1,Bern/Berne,2
CHE,46.622783,8.035302,POINT (8.035302 46.622783),1,Bern/Berne,2
CHE,46.93828,7.48488,POINT (7.48488 46.93828),1,Bern/Berne,2
CHE,46.93828,7.48488,POINT (7.48488 46.93828),1,Bern/Berne,2
CHE,46.93854,7.48074,POINT (7.48074 46.93854),1,Bern/Berne,2
